Book;Chapter;Verse;Content
Psalm;132;3;"“I will not enter my house"
Psalm;132;4;"I will not give sleep to my eyes"
Psalm;132;5;"until I find a place for the Lord,"
Psalm;132;6;"Behold, we heard of it in Ephrathah;"
Psalm;132;7;"“Let us go to his dwelling place;"
Psalm;132;8;"Arise, O Lord, and go to your resting place,"
Psalm;132;9;"Let your priests be clothed with righteousness,"
Psalm;132;10;"For the sake of your servant David,"
Psalm;132;11;"The Lord swore to David a sure oath"
Psalm;132;12;"If your sons keep my covenant"
Psalm;132;13;"For the Lord has chosen Zion;"
Psalm;132;14;"“This is my resting place forever;"
Psalm;132;15;"I will abundantly bless her provisions;"
Psalm;132;16;"Her priests I will clothe with salvation,"
Psalm;132;17;"There I will make a horn to sprout for David;"
Psalm;132;18;"His enemies I will clothe with shame,"
Psalm;133;133;"Behold, how good and pleasant it is"
Psalm;133;2;"It is like the precious oil on the head,"
Psalm;133;3;"It is like the dew of Hermon,"
Psalm;134;134;"Come, bless the Lord, all you servants of the Lord,"
Psalm;134;2;"Lift up your hands to the holy place"
Psalm;134;3;"May the Lord"
Psalm;135;135;"Praise the Lord!"
Psalm;135;2;"who stand in the house of the Lord,"
Psalm;135;3;"Praise the Lord, for the Lord is good;"
Psalm;135;4;"For the Lord has chosen Jacob for himself,"
Psalm;135;5;"For I know that the Lord is great,"
Psalm;135;6;"Whatever the Lord pleases, he does,"
Psalm;135;7;"He it is who makes the clouds rise at the end of the earth,"
Psalm;135;8;"He it was who struck down the firstborn of Egypt,"
Psalm;135;9;"who in your midst, O Egypt,"
Psalm;135;10;"who struck down many nations"
Psalm;135;11;"Sihon, king of the Amorites,"
Psalm;135;12;"and gave their land as a heritage,"
Psalm;135;13;"Your name, O Lord, endures forever,"
Psalm;135;14;"For the Lord will vindicate his people"
Psalm;135;15;"The idols of the nations are silver and gold,"
Psalm;135;16;"They have mouths, but do not speak;"
Psalm;135;17;"they have ears, but do not hear,"
Psalm;135;18;"Those who make them become like them,"
Psalm;135;19;"O house of Israel, bless the Lord!"
Psalm;135;20;"O house of Levi, bless the Lord!"
Psalm;135;21;"Blessed be the Lord"
Psalm;136;136;"Give thanks to the Lord, for he is good,"
Psalm;136;2;"Give thanks to the God of gods,"
Psalm;136;3;"Give thanks to the Lord of lords,"
Psalm;136;4;"to him who alone does great wonders,"
Psalm;136;5;"to him who by understanding made the heavens,"
Psalm;136;6;"to him who spread out the earth above the waters,"
Psalm;136;7;"to him who made the great lights,"
Psalm;136;8;"the sun to rule over the day,"
Psalm;136;9;"the moon and stars to rule over the night,"
Psalm;136;10;"to him who struck down the firstborn of Egypt,"
Psalm;136;11;"and brought Israel out from among them,"
Psalm;136;12;"with a strong hand and an outstretched arm,"
Psalm;136;13;"to him who divided the Red Sea in two,"
Psalm;136;14;"and made Israel pass through the midst of it,"
Psalm;136;15;"but overthrew Pharaoh and his host in the Red Sea,"
Psalm;136;16;"to him who led his people through the wilderness,"
Psalm;136;17;"to him who struck down great kings,"
Psalm;136;18;"and killed mighty kings,"
Psalm;136;19;"Sihon, king of the Amorites,"
Psalm;136;20;"and Og, king of Bashan,"
Psalm;136;21;"and gave their land as a heritage,"
Psalm;136;22;"a heritage to Israel his servant,"
Psalm;136;23;"It is he who remembered us in our low estate,"
Psalm;136;24;"and rescued us from our foes,"
Psalm;136;25;"he who gives food to all flesh,"
Psalm;136;26;"Give thanks to the God of heaven,"
Psalm;137;137;"By the waters of Babylon,"
Psalm;137;2;"On the willows there"
Psalm;137;3;"For there our captors"
Psalm;137;4;"How shall we sing the Lord's song"
Psalm;137;5;"If I forget you, O Jerusalem,"
Psalm;137;6;"Let my tongue stick to the roof of my mouth,"
Psalm;137;7;"Remember, O Lord, against the Edomites"
Psalm;137;8;"O daughter of Babylon, doomed to be destroyed,"
Psalm;137;9;"Blessed shall he be who takes your little ones"
Psalm;138;138;"I give you thanks, O Lord, with my whole heart;"
Psalm;138;2;"I bow down toward your holy temple"
Psalm;138;3;"On the day I called, you answered me;"
Psalm;138;4;"All the kings of the earth shall give you thanks, O Lord,"
Psalm;138;5;"and they shall sing of the ways of the Lord,"
Psalm;138;6;"For though the Lord is high, he regards the lowly,"
Psalm;138;7;"Though I walk in the midst of trouble,"
Psalm;138;8;"The Lord will fulfill his purpose for me;"
Psalm;139;139;"O Lord, you have searched me and known me!"
Psalm;139;2;"You know when I sit down and when I rise up;"
Psalm;139;3;"You search out my path and my lying down"
Psalm;139;4;"Even before a word is on my tongue,"
Psalm;139;5;"You hem me in, behind and before,"
Psalm;139;6;"Such knowledge is too wonderful for me;"
Psalm;139;7;"Where shall I go from your Spirit?"
Psalm;139;8;"If I ascend to heaven, you are there!"
Psalm;139;9;"If I take the wings of the morning"
Psalm;139;10;"even there your hand shall lead me,"
Psalm;139;11;"If I say, “Surely the darkness shall cover me,"
Psalm;139;12;"even the darkness is not dark to you;"
Psalm;139;13;"For you formed my inward parts;"
Psalm;139;14;"I praise you, for I am fearfully and wonderfully made."
Psalm;139;15;"My frame was not hidden from you,"
Psalm;139;16;"Your eyes saw my unformed substance;"
Psalm;139;17;"How precious to me are your thoughts, O God!"
Psalm;139;18;"If I would count them, they are more than the sand."
Psalm;139;19;"Oh that you would slay the wicked, O God!"
Psalm;139;20;"They speak against you with malicious intent;"
Psalm;139;21;"Do I not hate those who hate you, O Lord?"
Psalm;139;22;"I hate them with complete hatred;"
Psalm;139;23;"Search me, O God, and know my heart!"
Psalm;139;24;"And see if there be any grievous way in me,"
Psalm;140;140;"Deliver me, O Lord, from evil men;"
Psalm;140;2;"who plan evil things in their heart"
Psalm;140;3;"They make their tongue sharp as a serpent's,"
Psalm;140;4;"Guard me, O Lord, from the hands of the wicked;"
Psalm;140;5;"The arrogant have hidden a trap for me,"
Psalm;140;6;"I say to the Lord, You are my God;"
Psalm;140;7;"O Lord, my Lord, the strength of my salvation,"
Psalm;140;8;"Grant not, O Lord, the desires of the wicked;"
Psalm;140;9;"As for the head of those who surround me,"
Psalm;140;10;"Let burning coals fall upon them!"
Psalm;140;11;"Let not the slanderer be established in the land;"
Psalm;140;12;"I know that the Lord will maintain the cause of the afflicted,"
Psalm;140;13;"Surely the righteous shall give thanks to your name;"
Psalm;141;141;"O Lord, I call upon you; hasten to me!"
Psalm;141;2;"Let my prayer be counted as incense before you,"
Psalm;141;3;"Set a guard, O Lord, over my mouth;"
Psalm;141;4;"Do not let my heart incline to any evil,"
Psalm;141;5;"Let a righteous man strike me—it is a kindness;"
Psalm;141;6;"When their judges are thrown over the cliff,"
Psalm;141;7;"As when one plows and breaks up the earth,"
Psalm;141;8;"But my eyes are toward you, O God, my Lord;"
Psalm;141;9;"Keep me from the trap that they have laid for me"
Psalm;141;10;"Let the wicked fall into their own nets,"
Psalm;142;142;"With my voice I cry out to the Lord;"
Psalm;142;2;"I pour out my complaint before him;"
Psalm;142;3;"When my spirit faints within me,"
Psalm;142;4;"Look to the right and see:"
Psalm;142;5;"I cry to you, O Lord;"
Psalm;142;6;"Attend to my cry,"
Psalm;142;7;"Bring me out of prison,"
Psalm;143;143;"Hear my prayer, O Lord;"
Psalm;143;2;"Enter not into judgment with your servant,"
Psalm;143;3;"For the enemy has pursued my soul;"
Psalm;143;4;"Therefore my spirit faints within me;"
Psalm;143;5;"I remember the days of old;"
Psalm;143;6;"I stretch out my hands to you;"
Psalm;143;7;"Answer me quickly, O Lord!"
Psalm;143;8;"Let me hear in the morning of your steadfast love,"
Psalm;143;9;"Deliver me from my enemies, O Lord!"
Psalm;143;10;"Teach me to do your will,"
Psalm;143;11;"For your name's sake, O Lord, preserve my life!"
Psalm;143;12;"And in your steadfast love you will cut off my enemies,"
Psalm;144;144;"Blessed be the Lord, my rock,"
Psalm;144;2;"he is my steadfast love and my fortress,"
Psalm;144;3;"O Lord, what is man that you regard him,"
Psalm;144;4;"Man is like a breath;"
Psalm;144;5;"Bow your heavens, O Lord, and come down!"
Psalm;144;6;"Flash forth the lightning and scatter them;"
Psalm;144;7;"Stretch out your hand from on high;"
Psalm;144;8;"whose mouths speak lies"
Psalm;144;9;"I will sing a new song to you, O God;"
Psalm;144;10;"who gives victory to kings,"
Psalm;144;11;"Rescue me and deliver me"
Psalm;144;12;"May our sons in their youth"
Psalm;144;13;"may our granaries be full,"
Psalm;144;14;"may our cattle be heavy with young,"
Psalm;144;15;"Blessed are the people to whom such blessings fall!"
Psalm;145;145;"I will extol you, my God and King,"
Psalm;145;2;"Every day I will bless you"
Psalm;145;3;"Great is the Lord, and greatly to be praised,"
Psalm;145;4;"One generation shall commend your works to another,"
Psalm;145;5;"On the glorious splendor of your majesty,"
Psalm;145;6;"They shall speak of the might of your awesome deeds,"
Psalm;145;7;"They shall pour forth the fame of your abundant goodness"
Psalm;145;8;"The Lord is gracious and merciful,"
Psalm;145;9;"The Lord is good to all,"
Psalm;145;10;"All your works shall give thanks to you, O Lord,"
Psalm;145;11;"They shall speak of the glory of your kingdom"
Psalm;145;12;"to make known to the children of man your mighty deeds,"
Psalm;145;13;"Your kingdom is an everlasting kingdom,"
Psalm;145;14;"The Lord"
Psalm;145;15;"The eyes of all look to you,"
Psalm;145;16;"You open your hand;"
Psalm;145;17;"The Lord is righteous in all his ways"
Psalm;145;18;"The Lord is near to all who call on him,"
Psalm;145;19;"He fulfills the desire of those who fear him;"
Psalm;145;20;"The Lord"
Psalm;145;21;"My mouth will speak the praise of the Lord,"
Psalm;146;146;"Praise the Lord!"
Psalm;146;2;"I will praise the Lord"
Psalm;146;3;"Put not your trust in princes,"
Psalm;146;4;"When his breath departs, he returns to the earth;"
Psalm;146;5;"Blessed is he whose help is the God of Jacob,"
Psalm;146;6;"who made heaven and earth,"
Psalm;146;7;"&nbsp;&nbsp;&nbsp;&nbsp;"
Psalm;146;8;"&nbsp;&nbsp;&nbsp;&nbsp;"
Psalm;146;9;"The Lord watches over the sojourners;"
Psalm;146;10;"The Lord will reign forever,"
Psalm;147;147;"Praise the Lord!"
Psalm;147;2;"The Lord"
Psalm;147;3;"He heals the brokenhearted"
Psalm;147;4;"He determines the number of the stars;"
Psalm;147;5;"Great is our Lord, and abundant in power;"
Psalm;147;6;"The Lord"
Psalm;147;7;"Sing to the Lord with thanksgiving;"
Psalm;147;8;"He covers the heavens with clouds;"
Psalm;147;9;"He gives to the beasts their food,"
Psalm;147;10;"His delight is not in the strength of the horse,"
Psalm;147;11;"but the Lord"
Psalm;147;12;"Praise the Lord, O Jerusalem!"
Psalm;147;13;"For he strengthens the bars of your gates;"
Psalm;147;14;"He makes peace in your borders;"
Psalm;147;15;"He sends out his command to the earth;"
Psalm;147;16;"He gives snow like wool;"
Psalm;147;17;"He hurls down his crystals of ice like crumbs;"
Psalm;147;18;"He sends out his word, and melts them;"
Psalm;147;19;"He declares his word to Jacob,"
Psalm;147;20;"He has not dealt thus with any other nation;"
Psalm;148;148;"Praise the Lord!"
Psalm;148;2;"Praise him, all his angels;"
Psalm;148;3;"Praise him, sun and moon,"
Psalm;148;4;"Praise him, you highest heavens,"
Psalm;148;5;"Let them praise the name of the Lord!"
Psalm;148;6;"And he established them forever and ever;"
Psalm;148;7;"Praise the Lord"
Psalm;148;8;"fire and hail, snow and mist,"
Psalm;148;9;"Mountains and all hills,"
Psalm;148;10;"Beasts and all livestock,"
Psalm;148;11;"Kings of the earth and all peoples,"
Psalm;148;12;"Young men and maidens together,"
Psalm;148;13;"Let them praise the name of the Lord,"
Psalm;148;14;"He has raised up a horn for his people,"
Psalm;149;149;"Praise the Lord!"
Psalm;149;2;"Let Israel be glad in his Maker;"
Psalm;149;3;"Let them praise his name with dancing,"
Psalm;149;4;"For the Lord"
Psalm;149;5;"Let the godly exult in glory;"
Psalm;149;6;"Let the high praises of God be in their throats"
Psalm;149;7;"to execute vengeance on the nations"
Psalm;149;8;"to bind their kings with chains"
Psalm;149;9;"to execute on them the judgment written!"
Psalm;150;150;"Praise the Lord!"
Psalm;150;2;"Praise him for his mighty deeds;"
Psalm;150;3;"Praise him with trumpet sound;"
Psalm;150;4;"Praise him with tambourine and dance;"
Psalm;150;5;"Praise him with sounding cymbals;"
Psalm;150;6;"Let everything that has breath praise the Lord!"
